Source,Prj_Cde,Site_ID,Staff_Name,Additional_Personnel,Date,TimeStart,ExtraTimeEnd,Survey_duration_minutes,Year,Survey_design,Number_of_observers,Site_field_notes,All_species_recorded,Cloud_cover,Wind_strength,Temperature(C),Scientific_Name,English_Name,Birdlife_bird_count,Bird_within_survey_area,Birdlife_field_notes,Max_dist_from_start,TIME 1ST CONTACT,CCWA_TIME 2ND CONTACT,CCWA_Latitude,CCWA_Longitude,CCWA_Order,CCWA_SiteSurveyNumber,CCWA_CumulativeSpeciesCount
CCWA,DARW,CDR_049,"Brendan, Paula",,2019/08/17,7:03,7:25,22,2019,"Birdlife 2 ha, 20 minute search",2,,,,,,Petroica goodenovii,Red-capped Robin,1,Within survey limits,,,720,,-29.55488,116.96461,465,7,10
CCWA,DARW,CDR_049,"Brendan, Paula",,2019/08/17,7:03,7:25,22,2019,"Birdlife 2 ha, 20 minute search",2,,,,,,Eolophus roseicapillus,Galah,3,Within survey limits,,,720,724,-29.55488,116.96461,466,7,11
CCWA,DARW,CDR_049,"Brendan, Paula",,2019/08/17,7:36,8:07,31,2019,"Birdlife 2 ha, 20 minute search",2,,,,,,Strepera versicolor,Grey Currawong,1,Within survey limits,,,738,,-29.55488,116.96461,467,8,1
CCWA,DARW,CDR_049,"Brendan, Paula",,2019/08/17,7:36,8:07,31,2019,"Birdlife 2 ha, 20 minute search",2,,,,,,Purnella albifrons,White-fronted Honeyeater,1,Within survey limits,,,742,807,-29.55488,116.96461,468,8,2
CCWA,DARW,CDR_049,"Brendan, Paula",,2019/08/17,7:36,8:07,31,2019,"Birdlife 2 ha, 20 minute search",2,,,,,,Purnella albifrons,White-fronted Honeyeater,1,Outside survey limits but within 500m of site,,,742,807,-29.55488,116.96461,468,8,2
CCWA,DARW,CDR_049,"Brendan, Paula",,2019/08/17,7:36,8:07,31,2019,"Birdlife 2 ha, 20 minute search",2,,,,,,Eolophus roseicapillus,Galah,2,Within survey limits,,,743,803,-29.55488,116.96461,469,8,3
CCWA,DARW,CDR_049,"Brendan, Paula",,2019/08/17,7:36,8:07,31,2019,"Birdlife 2 ha, 20 minute search",2,,,,,,Eolophus roseicapillus,Galah,1,Outside survey limits but within 500m of site,,,743,803,-29.55488,116.96461,469,8,3
CCWA,DARW,CDR_049,"Brendan, Paula",,2019/08/17,7:36,8:07,31,2019,"Birdlife 2 ha, 20 minute search",2,,,,,,Acanthagenys rufogularis,Spiny-cheeked Honeyeater,1,Within survey limits,,,749,803,-29.55488,116.96461,470,8,4
CCWA,DARW,CDR_049,"Brendan, Paula",,2019/08/17,7:36,8:07,31,2019,"Birdlife 2 ha, 20 minute search",2,,,,,,Acanthagenys rufogularis,Spiny-cheeked Honeyeater,1,Outside survey limits but within 500m of site,,,749,803,-29.55488,116.96461,470,8,4
CCWA,DARW,CDR_049,"Brendan, Paula",,2019/08/17,7:36,8:07,31,2019,"Birdlife 2 ha, 20 minute search",2,,,,,,Lichenostomus virescens,Singing Honeyeater,,Outside survey limits but within 500m of site,,,800,,-29.55488,116.96461,471,8,5
CCWA,DARW,CDR_049,"Brendan, Paula",,2019/08/17,7:36,8:07,31,2019,"Birdlife 2 ha, 20 minute search",2,,,,,,Pardalotus striatus,Striated Pardalote,,Outside survey limits but within 500m of site,,,804,,-29.55488,116.96461,472,8,6
CCWA,DARW,CDR_049,"Brendan, Paula",,2019/08/17,8:14,8:46,32,2019,"Birdlife 2 ha, 20 minute search",2,,,,,,Acanthiza apicalis,Inland Thornbill,1,Within survey limits,,,814,835,-29.55488,116.96461,473,9,1
CCWA,DARW,CDR_049,"Brendan, Paula",,2019/08/17,8:14,8:46,32,2019,"Birdlife 2 ha, 20 minute search",2,,,,,,Acanthiza apicalis,Inland Thornbill,1,Outside survey limits but within 500m of site,,,814,835,-29.55488,116.96461,473,9,1
CCWA,DARW,CDR_049,"Brendan, Paula",,2019/08/17,8:14,8:46,32,2019,"Birdlife 2 ha, 20 minute search",2,,,,,,Purnella albifrons,White-fronted Honeyeater,1,Within survey limits,,,814,,-29.55488,116.96461,474,9,2
CCWA,DARW,CDR_049,"Brendan, Paula",,2019/08/17,8:14,8:46,32,2019,"Birdlife 2 ha, 20 minute search",2,,,,,,Rhipidura albiscapa,Grey Fantail,2,Within survey limits,,,814,820,-29.55488,116.96461,475,9,3
CCWA,DARW,CDR_049,"Brendan, Paula",,2019/08/17,8:14,8:46,32,2019,"Birdlife 2 ha, 20 minute search",2,,,,,,Acanthagenys rufogularis,Spiny-cheeked Honeyeater,2,Within survey limits,,,815,831,-29.55488,116.96461,476,9,4
CCWA,DARW,CDR_049,"Brendan, Paula",,2019/08/17,8:14,8:46,32,2019,"Birdlife 2 ha, 20 minute search",2,,,,,,Strepera versicolor,Grey Currawong,2,Within survey limits,,,823,828,-29.55488,116.96461,477,9,5
CCWA,DARW,CDR_049,"Brendan, Paula",,2019/08/17,8:14,8:46,32,2019,"Birdlife 2 ha, 20 minute search",2,,,,,,Smicrornis brevirostris,Weebill,3,Within survey limits,,,823,846,-29.55488,116.96461,478,9,6
CCWA,DARW,CDR_049,"Brendan, Paula",,2019/08/17,8:14,8:46,32,2019,"Birdlife 2 ha, 20 minute search",2,,,,,,Smicrornis brevirostris,Weebill,2,Outside survey limits but within 500m of site,,,823,846,-29.55488,116.96461,478,9,6
CCWA,DARW,CDR_049,"Brendan, Paula",,2019/08/17,8:14,8:46,32,2019,"Birdlife 2 ha, 20 minute search",2,,,,,,Oreoica gutturalis,Crested Bellbird,1,Within survey limits,,,828,845,-29.55488,116.96461,479,9,7
CCWA,DARW,CDR_049,"Brendan, Paula",,2019/08/17,8:14,8:46,32,2019,"Birdlife 2 ha, 20 minute search",2,,,,,,Oreoica gutturalis,Crested Bellbird,1,Outside survey limits but within 500m of site,,,828,845,-29.55488,116.96461,479,9,7
CCWA,DARW,CDR_049,"Brendan, Paula",,2019/08/17,8:14,8:46,32,2019,"Birdlife 2 ha, 20 minute search",2,,,,,,Anthochaera carunculata,Red Wattlebird,1,Within survey limits,,,830,,-29.55488,116.96461,480,9,8
CCWA,DARW,CDR_049,"Brendan, Paula",,2019/08/17,8:14,8:46,32,2019,"Birdlife 2 ha, 20 minute search",2,,,,,,Pachycephala rufiventris,Rufous Whistler,1,Within survey limits,,,831,,-29.55488,116.96461,481,9,9
CCWA,DARW,CDR_049,"Brendan, Paula",,2019/08/17,8:14,8:46,32,2019,"Birdlife 2 ha, 20 minute search",2,,,,,,Colluricincla harmonica,Grey Shrike-thrush,,Outside survey limits but within 500m of site,,,837,,-29.55488,116.96461,482,9,10
CCWA,DARW,CDR_049,"Brendan, Paula",,2019/08/17,8:14,8:46,32,2019,"Birdlife 2 ha, 20 minute search",2,,,,,,Lichenostomus virescens,Singing Honeyeater,,Outside survey limits but within 500m of site,,,839,,-29.55488,116.96461,483,9,11
CCWA,DARW,CDR_049,"Kate, Judy, Susan",,2019/08/17,15:15,15:35,20,2019,"Birdlife 2 ha, 20 minute search",3,,,,,,Smicrornis brevirostris,Weebill,4,Within survey limits,,,1519,1531,-29.55488,116.96461,484,10,1
CCWA,DARW,CDR_049,"Kate, Judy, Susan",,2019/08/17,15:15,15:35,20,2019,"Birdlife 2 ha, 20 minute search",3,,,,,,Lichmera indistincta,Brown Honeyeater,3,Within survey limits,,,1523,1531,-29.55488,116.96461,485,10,2
CCWA,DARW,CDR_049,"Kate, Judy, Susan",,2019/08/17,15:15,15:35,20,2019,"Birdlife 2 ha, 20 minute search",3,,,,,,Purnella albifrons,White-fronted Honeyeater,7,Within survey limits,,,1524,1527,-29.55488,116.96461,486,10,3
CCWA,DARW,CDR_049,"Kate, Judy, Susan",,2019/08/17,15:15,15:35,20,2019,"Birdlife 2 ha, 20 minute search",3,,,,,,Rhipidura leucophrys,Willie Wagtail,1,Within survey limits,,,1524,,-29.55488,116.96461,487,10,4
CCWA,DARW,CDR_049,"Kate, Judy, Susan",,2019/08/17,15:15,15:35,20,2019,"Birdlife 2 ha, 20 minute search",3,,,,,,Colluricincla harmonica,Grey Shrike-thrush,2,Within survey limits,,,1532,1532,-29.55488,116.96461,488,10,5
CCWA,DARW,CDR_049,"Kate, Judy, Susan",,2019/08/17,15:15,15:35,20,2019,"Birdlife 2 ha, 20 minute search",3,,,,,,Pardalotus striatus,Striated Pardalote,1,Within survey limits,,,1533,,-29.55488,116.96461,489,10,6
CCWA,DARW,CDR_049,"Kate, Judy, Susan",,2019/08/17,15:35,15:56,21,2019,"Birdlife 2 ha, 20 minute search",3,,,,,,Pardalotus striatus,Striated Pardalote,3,Within survey limits,,,1537,1542,-29.55488,116.96461,490,11,1
CCWA,DARW,CDR_049,"Kate, Judy, Susan",,2019/08/17,15:35,15:56,21,2019,"Birdlife 2 ha, 20 minute search",3,,,,,,Lichmera indistincta,Brown Honeyeater,5,Within survey limits,,,1538,1543,-29.55488,116.96461,491,11,2
CCWA,DARW,CDR_049,"Kate, Judy, Susan",,2019/08/17,15:35,15:56,21,2019,"Birdlife 2 ha, 20 minute search",3,,,,,,Purnella albifrons,White-fronted Honeyeater,1,Within survey limits,,,1539,,-29.55488,116.96461,492,11,3
CCWA,DARW,CDR_049,"Kate, Judy, Susan",,2019/08/17,15:35,15:56,21,2019,"Birdlife 2 ha, 20 minute search",3,,,,,,Colluricincla harmonica,Grey Shrike-thrush,1,Within survey limits,,,1553,,-29.55488,116.96461,493,11,4
CCWA,DARW,CDR_049,"Kate, Judy, Susan",,2019/08/17,15:35,15:56,21,2019,"Birdlife 2 ha, 20 minute search",3,,,,,,Cracticus nigrogularis,Pied Butcherbird,1,Within survey limits,,,1553,,-29.55488,116.96461,494,11,5
CCWA,DARW,CDR_049,"Kate, Judy, Susan",,2019/08/17,15:35,15:56,21,2019,"Birdlife 2 ha, 20 minute search",3,,,,,,Smicrornis brevirostris,Weebill,1,Within survey limits,,,1554,1556,-29.55488,116.96461,495,11,6
CCWA,DARW,CDR_049,"Kate, Judy, Susan",,2019/08/17,15:35,15:56,21,2019,"Birdlife 2 ha, 20 minute search",3,,,,,,Smicrornis brevirostris,Weebill,1,Outside survey limits but within 500m of site,,,1554,1556,-29.55488,116.96461,495,11,6
CCWA,DARW,CDR_026,"Kady, Linda, Graham",,2019/08/18,6:36,6:56,20,2019,"Birdlife 2 ha, 20 minute search",3,,,,,,Barnardius zonarius,Australian Ringneck,2,Within survey limits,,,638,,-29.67368,116.9683,48,13,3
CCWA,DARW,CDR_026,"Kady, Linda, Graham",,2019/08/18,6:36,6:56,20,2019,"Birdlife 2 ha, 20 minute search",3,,,,,,Malurus splendens,Splendid Fairy-wren,2,Within survey limits,,,636,,-29.67368,116.9683,46,13,1
CCWA,DARW,CDR_026,"Kady, Linda, Graham",,2019/08/18,6:36,6:56,20,2019,"Birdlife 2 ha, 20 minute search",3,,,,,,Lichenostomus virescens,Singing Honeyeater,4,Within survey limits,,,638,652,-29.67368,116.9683,49,13,4
CCWA,DARW,CDR_026,"Kady, Linda, Graham",,2019/08/18,6:36,6:56,20,2019,"Birdlife 2 ha, 20 minute search",3,,,,,,Calamanthus campestris,Rufous Fieldwren,1,Within survey limits,,,643,,-29.67368,116.9683,50,13,5
CCWA,DARW,CDR_026,"Kady, Linda, Graham",,2019/08/18,6:36,6:56,20,2019,"Birdlife 2 ha, 20 minute search",3,,,,,,Colluricincla harmonica,Grey Shrike-thrush,2,Within survey limits,,,649,652,-29.67368,116.9683,51,13,6
CCWA,DARW,CDR_026,"Kady, Linda, Graham",,2019/08/18,6:57,7:17,20,2019,"Birdlife 2 ha, 20 minute search",3,,,,,,Lichenostomus virescens,Singing Honeyeater,4,Within survey limits,,,658,703,-29.67368,116.9683,53,14,2
CCWA,DARW,CDR_026,"Kady, Linda, Graham",,2019/08/18,6:57,7:17,20,2019,"Birdlife 2 ha, 20 minute search",3,,,,,,Acanthagenys rufogularis,Spiny-cheeked Honeyeater,1,Within survey limits,,,605,,-29.67368,116.9683,54,14,3
CCWA,DARW,CDR_026,"Kady, Linda, Graham",,2019/08/18,6:57,7:17,20,2019,"Birdlife 2 ha, 20 minute search",3,,,,,,Colluricincla harmonica,Grey Shrike-thrush,1,Within survey limits,,,708,,-29.67368,116.9683,55,14,4
CCWA,DARW,CDR_026,"Kady, Linda, Graham",,2019/08/18,7:18,7:38,20,2019,"Birdlife 2 ha, 20 minute search",3,,,,,,Lichenostomus virescens,Singing Honeyeater,2,Within survey limits,,,722,729,-29.67368,116.9683,57,15,2
CCWA,DARW,CDR_026,"Kady, Linda, Graham",,2019/08/18,7:18,7:38,20,2019,"Birdlife 2 ha, 20 minute search",3,,,,,,Calamanthus campestris,Rufous Fieldwren,5,Within survey limits,,,723,724,-29.67368,116.9683,58,15,3
CCWA,DARW,CDR_026,"Kady, Linda, Graham",,2019/08/18,7:39,7:59,20,2019,"Birdlife 2 ha, 20 minute search",3,,,,,,Calamanthus campestris,Rufous Fieldwren,2,Within survey limits,,,742,748,-29.67368,116.9683,60,16,2
CCWA,DARW,CDR_026,"Kady, Linda, Graham",,2019/08/18,7:39,7:59,20,2019,"Birdlife 2 ha, 20 minute search",3,,,,,,Lichenostomus virescens,Singing Honeyeater,3,Within survey limits,,,743,745,-29.67368,116.9683,61,16,3
CCWA,DARW,CDR_026,"Kady, Linda, Graham",,2019/08/18,6:36,6:56,20,2019,"Birdlife 2 ha, 20 minute search",3,,,,,,Drymodes brunneopygia,Southern Scrub-robin,3,Within survey limits,,,636,649,-29.67368,116.9683,47,13,2
CCWA,DARW,CDR_026,"Kady, Linda, Graham",,2019/08/18,6:57,7:17,20,2019,"Birdlife 2 ha, 20 minute search",3,,,,,,Drymodes brunneopygia,Southern Scrub-robin,3,Within survey limits,,,658,700,-29.67368,116.9683,52,14,1
CCWA,DARW,CDR_026,"Kady, Linda, Graham",,2019/08/18,7:18,7:38,20,2019,"Birdlife 2 ha, 20 minute search",3,,,,,,Drymodes brunneopygia,Southern Scrub-robin,2,Within survey limits,,,721,724,-29.67368,116.9683,56,15,1
CCWA,DARW,CDR_026,"Kady, Linda, Graham",,2019/08/18,7:39,7:59,20,2019,"Birdlife 2 ha, 20 minute search",3,,,,,,Drymodes brunneopygia,Southern Scrub-robin,2,Within survey limits,,,740,750,-29.67368,116.9683,59,16,1
CCWA,DARW,CDR_027,"Paula, Chris",,2019/08/18,6:46,7:06,20,2019,"Birdlife 2 ha, 20 minute search",2,,,,,,Oreoica gutturalis,Crested Bellbird,1,Within survey limits,,,646,,-29.69314,116.96833,169,15,2
CCWA,DARW,CDR_027,"Paula, Chris",,2019/08/18,6:46,7:06,20,2019,"Birdlife 2 ha, 20 minute search",2,,,,,,Pachycephala rufiventris,Rufous Whistler,1,Within survey limits,,,648,,-29.69314,116.96833,170,15,3
CCWA,DARW,CDR_027,"Paula, Chris",,2019/08/18,6:46,7:06,20,2019,"Birdlife 2 ha, 20 minute search",2,,,,,,Purnella albifrons,White-fronted Honeyeater,2,Within survey limits,,,649,653,-29.69314,116.96833,171,15,4
CCWA,DARW,CDR_027,"Paula, Chris",,2019/08/18,6:46,7:06,20,2019,"Birdlife 2 ha, 20 minute search",2,,,,,,Lichenostomus virescens,Singing Honeyeater,3,Within survey limits,,,649,701,-29.69314,116.96833,172,15,5
CCWA,DARW,CDR_027,"Paula, Chris",,2019/08/18,6:46,7:06,20,2019,"Birdlife 2 ha, 20 minute search",2,,,,,,Colluricincla harmonica,Grey Shrike-thrush,2,Within survey limits,,,649,704,-29.69314,116.96833,173,15,6
CCWA,DARW,CDR_027,"Paula, Chris",,2019/08/18,7:08,7:28,20,2019,"Birdlife 2 ha, 20 minute search",2,,,,,,Oreoica gutturalis,Crested Bellbird,2,Within survey limits,,,708,,-29.69314,116.96833,174,16,1
CCWA,DARW,CDR_027,"Paula, Chris",,2019/08/18,7:08,7:28,20,2019,"Birdlife 2 ha, 20 minute search",2,,,,,,Lichenostomus virescens,Singing Honeyeater,2,Within survey limits,,,709,714,-29.69314,116.96833,176,16,3
CCWA,DARW,CDR_027,"Paula, Chris",,2019/08/18,7:08,7:28,20,2019,"Birdlife 2 ha, 20 minute search",2,,,,,,Pachycephala rufiventris,Rufous Whistler,1,Within survey limits,,,711,,-29.69314,116.96833,177,16,4
CCWA,DARW,CDR_027,"Paula, Chris",,2019/08/18,7:08,7:28,20,2019,"Birdlife 2 ha, 20 minute search",2,,,,,,Colluricincla harmonica,Grey Shrike-thrush,1,Within survey limits,,,717,,-29.69314,116.96833,178,16,5
CCWA,DARW,CDR_027,"Paula, Chris",,2019/08/18,7:08,7:28,20,2019,"Birdlife 2 ha, 20 minute search",2,,,,,,Purnella albifrons,White-fronted Honeyeater,2,Within survey limits,,,718,722,-29.69314,116.96833,179,16,6
CCWA,DARW,CDR_027,"Paula, Chris",,2019/08/18,7:08,7:28,20,2019,"Birdlife 2 ha, 20 minute search",2,,,,,,Acanthagenys rufogularis,Spiny-cheeked Honeyeater,3,Within survey limits,,,722,726,-29.69314,116.96833,180,16,7
CCWA,DARW,CDR_027,"Paula, Chris",,2019/08/18,7:34,7:54,20,2019,"Birdlife 2 ha, 20 minute search",2,,,,,,Lichenostomus virescens,Singing Honeyeater,3,Within survey limits,,,734,740,-29.69314,116.96833,181,17,1
CCWA,DARW,CDR_027,"Paula, Chris",,2019/08/18,7:34,7:54,20,2019,"Birdlife 2 ha, 20 minute search",2,,,,,,Purnella albifrons,White-fronted Honeyeater,7,Within survey limits,,,734,735,-29.69314,116.96833,182,17,2
CCWA,DARW,CDR_027,"Paula, Chris",,2019/08/18,7:34,7:54,20,2019,"Birdlife 2 ha, 20 minute search",2,,,,,,Oreoica gutturalis,Crested Bellbird,2,Within survey limits,,,734,745,-29.69314,116.96833,183,17,3
CCWA,DARW,CDR_027,"Paula, Chris",,2019/08/18,7:34,7:54,20,2019,"Birdlife 2 ha, 20 minute search",2,,,,,,Acanthagenys rufogularis,Spiny-cheeked Honeyeater,1,Within survey limits,,,737,,-29.69314,116.96833,185,17,5
CCWA,DARW,CDR_027,"Paula, Chris",,2019/08/18,7:34,7:54,20,2019,"Birdlife 2 ha, 20 minute search",2,,,,,,Colluricincla harmonica,Grey Shrike-thrush,1,Within survey limits,,,744,,-29.69314,116.96833,186,17,6
CCWA,DARW,CDR_027,"Paula, Chris",,2019/08/18,8:08,8:35,27,2019,"Birdlife 2 ha, 20 minute search",2,,,,,,Pachycephala rufiventris,Rufous Whistler,4,Within survey limits,,,808,811,-29.69314,116.96833,187,18,1
CCWA,DARW,CDR_027,"Paula, Chris",,2019/08/18,8:08,8:35,27,2019,"Birdlife 2 ha, 20 minute search",2,,,,,,Purnella albifrons,White-fronted Honeyeater,4,Within survey limits,,,813,814,-29.69314,116.96833,188,18,2
CCWA,DARW,CDR_027,"Paula, Chris",,2019/08/18,8:08,8:35,27,2019,"Birdlife 2 ha, 20 minute search",2,,,,,,Purnella albifrons,White-fronted Honeyeater,2,Outside survey limits but within 500m of site,,,813,814,-29.69314,116.96833,188,18,2
CCWA,DARW,CDR_027,"Paula, Chris",,2019/08/18,8:08,8:35,27,2019,"Birdlife 2 ha, 20 minute search",2,,,,,,Rhipidura leucophrys,Willie Wagtail,1,Within survey limits,,,813,,-29.69314,116.96833,189,18,3
CCWA,DARW,CDR_027,"Paula, Chris",,2019/08/18,8:08,8:35,27,2019,"Birdlife 2 ha, 20 minute search",2,,,,,,Cracticus nigrogularis,Pied Butcherbird,,Within survey limits,,,815,,-29.69314,116.96833,190,18,4
CCWA,DARW,CDR_027,"Paula, Chris",,2019/08/18,8:08,8:35,27,2019,"Birdlife 2 ha, 20 minute search",2,,,,,,Lichenostomus virescens,Singing Honeyeater,1,Within survey limits,,,816,,-29.69314,116.96833,191,18,5
CCWA,DARW,CDR_027,"Paula, Chris",,2019/08/18,6:46,7:06,20,2019,"Birdlife 2 ha, 20 minute search",2,,,,,,Drymodes brunneopygia,Southern Scrub-robin,2,Within survey limits,,,646,652,-29.69314,116.96833,168,15,1
CCWA,DARW,CDR_027,"Paula, Chris",,2019/08/18,7:08,7:28,20,2019,"Birdlife 2 ha, 20 minute search",2,,,,,,Drymodes brunneopygia,Southern Scrub-robin,3,Within survey limits,,,709,714,-29.69314,116.96833,175,16,2
CCWA,DARW,CDR_027,"Paula, Chris",,2019/08/18,7:34,7:54,20,2019,"Birdlife 2 ha, 20 minute search",2,,,,,,Drymodes brunneopygia,Southern Scrub-robin,4,Within survey limits,,,734,737,-29.69314,116.96833,184,17,4
CCWA,DARW,CDR_027,"Paula, Chris",,2019/08/18,8:08,8:35,27,2019,"Birdlife 2 ha, 20 minute search",2,,,,,,Drymodes brunneopygia,Southern Scrub-robin,1,Within survey limits,,,820,835,-29.69314,116.96833,192,18,6
CCWA,DARW,CDR_027,"Paula, Chris",,2019/08/18,8:08,8:35,27,2019,"Birdlife 2 ha, 20 minute search",2,,,,,,Drymodes brunneopygia,Southern Scrub-robin,1,Outside survey limits but within 500m of site,,,820,835,-29.69314,116.96833,192,18,6
CCWA,DARW,CDR_048,"Brendan, Carl, Judy, Susan",,2019/08/18,7:00,7:25,25,2019,"Birdlife 2 ha, 20 minute search",4,,,,,,Chalcites basalis,Horsfield's Bronze-Cuckoo,1,Within survey limits,,,725,,-29.59821,116.93815,366,15,12
CCWA,DARW,CDR_048,"Brendan, Carl, Judy, Susan",,2019/08/18,8:30,9:30,60,2019,"Birdlife 2 ha, 20 minute search",4,,,,,,Chalcites basalis,Horsfield's Bronze-Cuckoo,1,Within survey limits,,,846,909,-29.59821,116.93815,383,17,10
CCWA,DARW,CDR_048,"Brendan, Carl, Judy, Susan",,2019/08/18,8:30,9:30,60,2019,"Birdlife 2 ha, 20 minute search",4,,,,,,Chalcites basalis,Horsfield's Bronze-Cuckoo,2,Outside survey limits but within 500m of site,,,846,909,-29.59821,116.93815,383,17,10
CCWA,DARW,CDR_048,"Brendan, Carl, Judy, Susan",,2019/08/18,6:19,6:39,20,2019,"Birdlife 2 ha, 20 minute search",4,,,,,,Pyrrholaemus brunneus,Redthroat,3,Within survey limits,,,619,620,-29.59821,116.93815,338,13,1
CCWA,DARW,CDR_048,"Brendan, Carl, Judy, Susan",,2019/08/18,6:19,6:39,20,2019,"Birdlife 2 ha, 20 minute search",4,,,,,,Malurus splendens,Splendid Fairy-wren,7,Within survey limits,,,620,621,-29.59821,116.93815,339,13,2
CCWA,DARW,CDR_048,"Brendan, Carl, Judy, Susan",,2019/08/18,6:19,6:39,20,2019,"Birdlife 2 ha, 20 minute search",4,,,,,,Acanthiza apicalis,Inland Thornbill,2,Within survey limits,,,621,630,-29.59821,116.93815,340,13,3
CCWA,DARW,CDR_048,"Brendan, Carl, Judy, Susan",,2019/08/18,6:19,6:39,20,2019,"Birdlife 2 ha, 20 minute search",4,,,,,,Oreoica gutturalis,Crested Bellbird,1,Within survey limits,,,622,,-29.59821,116.93815,342,13,5
CCWA,DARW,CDR_048,"Brendan, Carl, Judy, Susan",,2019/08/18,6:19,6:39,20,2019,"Birdlife 2 ha, 20 minute search",4,,,,,,Acanthagenys rufogularis,Spiny-cheeked Honeyeater,2,Within survey limits,,,625,628,-29.59821,116.93815,343,13,6
CCWA,DARW,CDR_048,"Brendan, Carl, Judy, Susan",,2019/08/18,6:19,6:39,20,2019,"Birdlife 2 ha, 20 minute search",4,,,,,,Purnella albifrons,White-fronted Honeyeater,3,Within survey limits,,,625,634,-29.59821,116.93815,344,13,7
CCWA,DARW,CDR_048,"Brendan, Carl, Judy, Susan",,2019/08/18,6:19,6:39,20,2019,"Birdlife 2 ha, 20 minute search",4,,,,,,Rhipidura albiscapa,Grey Fantail,2,Within survey limits,,,631,634,-29.59821,116.93815,345,13,8
CCWA,DARW,CDR_048,"Brendan, Carl, Judy, Susan",,2019/08/18,6:19,6:39,20,2019,"Birdlife 2 ha, 20 minute search",4,,,,,,Lichenostomus virescens,Singing Honeyeater,1,Within survey limits,,,638,,-29.59821,116.93815,346,13,9
CCWA,DARW,CDR_048,"Brendan, Carl, Judy, Susan",,2019/08/18,6:19,6:39,20,2019,"Birdlife 2 ha, 20 minute search",4,,,,,,Colluricincla harmonica,Grey Shrike-thrush,1,Within survey limits,,,638,,-29.59821,116.93815,347,13,10
CCWA,DARW,CDR_048,"Brendan, Carl, Judy, Susan",,2019/08/18,6:42,7:03,21,2019,"Birdlife 2 ha, 20 minute search",4,,,,,,Purnella albifrons,White-fronted Honeyeater,2,Within survey limits,,,642,644,-29.59821,116.93815,348,14,1
CCWA,DARW,CDR_048,"Brendan, Carl, Judy, Susan",,2019/08/18,6:42,7:03,21,2019,"Birdlife 2 ha, 20 minute search",4,,,,,,Purnella albifrons,White-fronted Honeyeater,7,Outside survey limits but within 500m of site,,,642,644,-29.59821,116.93815,348,14,1
CCWA,DARW,CDR_048,"Brendan, Carl, Judy, Susan",,2019/08/18,6:42,7:03,21,2019,"Birdlife 2 ha, 20 minute search",4,,,,,,Malurus splendens,Splendid Fairy-wren,1,Within survey limits,,,643,,-29.59821,116.93815,349,14,2
CCWA,DARW,CDR_048,"Brendan, Carl, Judy, Susan",,2019/08/18,6:42,7:03,21,2019,"Birdlife 2 ha, 20 minute search",4,,,,,,Acanthagenys rufogularis,Spiny-cheeked Honeyeater,2,Within survey limits,,,643,644,-29.59821,116.93815,350,14,3
CCWA,DARW,CDR_048,"Brendan, Carl, Judy, Susan",,2019/08/18,6:42,7:03,21,2019,"Birdlife 2 ha, 20 minute search",4,,,,,,Lichenostomus virescens,Singing Honeyeater,2,Within survey limits,,,645,648,-29.59821,116.93815,351,14,4
CCWA,DARW,CDR_048,"Brendan, Carl, Judy, Susan",,2019/08/18,6:42,7:03,21,2019,"Birdlife 2 ha, 20 minute search",4,,,,,,Lichenostomus virescens,Singing Honeyeater,2,Outside survey limits but within 500m of site,,,645,648,-29.59821,116.93815,351,14,4
CCWA,DARW,CDR_048,"Brendan, Carl, Judy, Susan",,2019/08/18,6:42,7:03,21,2019,"Birdlife 2 ha, 20 minute search",4,,,,,,Cracticus nigrogularis,Pied Butcherbird,1,Within survey limits,,,652,,-29.59821,116.93815,352,14,5
CCWA,DARW,CDR_048,"Brendan, Carl, Judy, Susan",,2019/08/18,6:42,7:03,21,2019,"Birdlife 2 ha, 20 minute search",4,,,,,,Pachycephala rufiventris,Rufous Whistler,2,Within survey limits,,,655,703,-29.59821,116.93815,353,14,6
CCWA,DARW,CDR_048,"Brendan, Carl, Judy, Susan",,2019/08/18,6:42,7:03,21,2019,"Birdlife 2 ha, 20 minute search",4,,,,,,Pomatostomus superciliosus,White-browed Babbler,1,Within survey limits,,,658,,-29.59821,116.93815,354,14,7
CCWA,DARW,CDR_048,"Brendan, Carl, Judy, Susan",,2019/08/18,7:00,7:25,25,2019,"Birdlife 2 ha, 20 minute search",4,,,,,,Acanthagenys rufogularis,Spiny-cheeked Honeyeater,1,Within survey limits,,,701,723,-29.59821,116.93815,355,15,1
